192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /index.php?page=../../../../../../../../../../../../../../../etc/passwd HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /phprocketaddin/?page=../../../../../../../../../../../../../../../WINNT/system32/ipconfig.exe HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /index.php?page=../../../../../../../../../../../../../../../../../WINNT/system32/ipconfig.exe HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET / HTTP/1.0" 200 51
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET / HTTP/1.0" 200 51
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /userLogin.asp HTTP/1.0" 200 86
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /xsql/demo/adhocsql/query.xsql?sql=select%20username%20from%20ALL_USERS HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /SSI/index.htm HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /dev/save_restore.xml HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /IoMgmt/Adapters/wifi0/WPS/Pin HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /thebox/thebox.php HTTP/1.0" 200 86
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /RsasTest1465784461.html HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /cgi-bin/ustorekeeper.pl?command=goto&file=../../../../../../../../../../etc/passwd HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /cgi-bin/info2www HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:19 +0800] "GET /scripts/ustorekeeper.pl?command=goto&file=../../../../../../../../../../etc/passwd HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:19 +0800] "GET /scripts/info2www HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:19 +0800] "GET /cgi-bin/zml.cgi?file=../../../../../../../../../../../../etc/passwd%00 HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:19 +0800] "GET /scripts/zml.cgi?file=../../../../../../../../../../../../etc/passwd%00 HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:19 +0800] "GET /status.php3 HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:19 +0800] "GET /%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/passwd HTTP/1.1" 400 -
192.168.202.1 - - [19/Jul/2014:03:27:19 +0800] "GET /imp/status.php3 HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:19 +0800] "GET /horde/imp/status.php3 HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:19 +0800] "GET / HTTP/1.1" 200 51
192.168.202.1 - - [19/Jul/2014:03:27:19 +0800] "GET /mediawiki/index.php?title=Special%3aUserLogin&returnto=Main%2bPage HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:19 +0800] "GET /mediawiki-1.20.3/index.php?title=Special%3aUserLogin&returnto=Main%2bPage HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:19 +0800] "GET /mediawiki-1.19.4/index.php?title=Special%3aUserLogin&returnto=Main%2bPage HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:20 +0800] "GET /maintain_feedback.asp?userLogin.asp HTTP/1.0" 200 86
192.168.202.1 - - [19/Jul/2014:03:27:20 +0800] "GET /forum/calendar.php HTTP/1.0" 200 86
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "GET /cgi-bin/powerup/r.cgi?FILE=../../../../../../../../../../etc/passwd HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "GET /soapdocs/ReleaseNotes.html HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "GET /cgi_bin/powerup/r.cgi?FILE=../../../../../../../../../../etc/passwd HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "GET /soapdocs/docs/apiDocs/packages.html HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "GET /soapdocs/docs/apiDocs/org.apache.soap.util.xml.XMISerializer.html HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "GET /cgi-bin/r.cgi?FILE=../../../../../../../../../../etc/passwd HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "GET /scripts/r.cgi?FILE=../../../../../../../../../../etc/passwd HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "POST /?upload HTTP/1.1" 200 51
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "POST /xoda/?upload HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "POST /xoda-0.4.0/?upload HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "POST /xoda-0.4.1/?upload HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "POST /xoda-0.4.2/?upload HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "GET /cgi_bin/test-cgi?/* HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "POST /xoda-0.4.3/?upload HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "POST /xoda-0.4.4/?upload HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "POST /xoda-0.4.5/?upload HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "GET /cgi-bin/test-cgi?/* HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "GET /scripts/test-cgi?/* HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "GET / HTTP/1.1" 200 51
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "GET /RsasTest2138972365.html HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "GET /cgi-bin/Web_Store/web_store.cgi?page=../../../../../../etc/passwd%00.html HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:21 +0800] "GET /scripts/Web_Store/web_store.cgi?page=../../../../../../etc/passwd%00.html HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:22 +0800] "GET / HTTP/1.1" 200 51
192.168.202.1 - - [19/Jul/2014:03:27:22 +0800] "<script>alert(AURORA);</script> / HTTP/1.1" 400 -
192.168.202.1 - - [19/Jul/2014:03:27:22 +0800] "PROPFIND / HTTP/1.1" 200 51
192.168.202.1 - - [19/Jul/2014:03:27:22 +0800] "GET /cgi-bin/com5.pl HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:22 +0800] "GET /opendir.php?/etc/passwd HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:22 +0800] "GET /cgi-bin/opendir.php?/etc/passwd HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:22 +0800] "GET /scripts/opendir.php?/etc/passwd HTTP/1.1" 200 97
